0.013362
0.012812
0.012262
0.0117121
0.0111621
0.0106246
0.0100996
0.00957463
0.00904965
0.00852467
0.00801219
0.00751221
0.00702473
0.00652475
0.00604977
0.00556229
0.0050873
0.00462482
0.00416234
0.00371236
0.00326237
0.00281239
0.00237491
0.00193743
0.00151244
0.00107496
0.000649975
0.000224991
-0.000187493
-0.000599977
-0.00101246
-0.00142495
-0.00183743
-0.00224991
-0.0026499
-0.00304988
-0.00346237
-0.00386235
-0.00427484
-0.00467482
-0.0050873
-0.00549979
-0.00589977
-0.00631226
-0.00672474
-0.00713723
-0.00753721
-0.00794969
-0.00836218
-0.00877466
-0.00918715
-0.00959963
-0.0100121
-0.0104121
-0.0108371
-0.0112371
-0.0116496
-0.012062
-0.0124745
-0.012887
-0.0132995
-0.0136995
-0.014112
-0.0145244
-0.0149244
-0.0153369
-0.0157494
-0.0161619
-0.0165619
-0.0169743
-0.0173868
-0.0177993
-0.0182243
-0.0186368
-0.0190493
-0.0194743
-0.0198992
-0.0203242
-0.0207617
-0.0211867
-0.0216242
-0.0220617
-0.0225116
-0.0229616
-0.0233991
-0.0238491
-0.0242991
-0.0247615
-0.0252115
-0.025674
-0.026124
-0.026574
-0.027024
-0.0274739
-0.0279364
-0.0283739
-0.0288239
-0.0292489
-0.0296864
-0.0301113
-0.0305363
-0.0309363
-0.0313363
-0.0317238
-0.0321113
-0.0324863
-0.0328362
-0.0331862
-0.0335112
-0.0338362
-0.0341362
-0.0344362
-0.0347112
-0.0349862
-0.0352361
-0.0354736
-0.0357111
-0.0359236
-0.0361236
-0.0363236
-0.0364986
-0.0366736
-0.0368361
-0.0369861
-0.0371361
-0.0372611
-0.0373986
-0.0375236
-0.0376486
-0.037761
-0.0378735
-0.0379985
-0.0380985
-0.0382235
-0.038336
-0.038461
-0.0385735
-0.0386985
-0.038836
-0.0389735
-0.039111
-0.039261
-0.039411
-0.0395735
-0.0397485
-0.0399235
-0.0401235
-0.040311
-0.0405109
-0.0407359
-0.0409609
-0.0411984
-0.0414359
-0.0416984
-0.0419609
-0.0422359
-0.0425109
-0.0428109
-0.0431108
-0.0434108
-0.0437233
-0.0440608
-0.0443983
-0.0447358
-0.0450858
-0.0454358
-0.0457982
-0.0461732
-0.0465357
-0.0469107
-0.0472982
-0.0476857
-0.0480732
-0.0484731
-0.0488606
-0.0492606
-0.0496606
-0.0500606
-0.0504731
-0.0508855
-0.0512855
-0.0516855
-0.0520855
-0.052498
-0.052898
-0.053298
-0.0536854
-0.0540854
-0.0544729
-0.0548729
-0.0552479
-0.0556354
-0.0560103
-0.0563853
-0.0567478
-0.0571103
-0.0574728
-0.0578228
-0.0581728
-0.0585103
-0.0588477
-0.0591852
-0.0595102
-0.0598227
-0.0601352
-0.0604352
-0.0607477
-0.0610352
-0.0613226
-0.0616101
-0.0618976
-0.0621601
-0.0624351
-0.0626976
-0.0629601
-0.0632226
-0.0634726
-0.0637226
-0.0639725
-0.0642225
-0.06446
-0.0646975
-0.0649225
-0.0651475
-0.0653725
-0.06561
-0.0658225
-0.0660475
-0.06626
-0.0664849
-0.0667099
-0.0669224
-0.0671474
-0.0673724
-0.0675849
-0.0678099
-0.0680349
-0.0682599
-0.0684974
-0.0687224
-0.0689599
-0.0691973
-0.0694348
-0.0696723
-0.0699098
-0.0701473
-0.0703973
-0.0706473
-0.0708848
-0.0711348
-0.0713973
-0.0716472
-0.0719097
-0.0721722
-0.0724347
-0.0727097
-0.0729722
-0.0732472
-0.0735097
-0.0737847
-0.0740597
-0.0743346
-0.0745971
